Año,Trimestre,Provincia,Accesos por cada 100 hogares
2021,3,Entre Rios,62.1794014538577
2021,3,Formosa,33.9620335406843
2021,3,Jujuy,55.6892647441935
2021,3,La Pampa,84.2799630965361
2021,3,La Rioja,77.2601606138685
2021,3,Mendoza,45.548284680561
2021,3,Misiones,45.5706536580879
2021,3,Neuquen,69.7065334450161
2021,3,Rio Negro,61.9672131147541
2021,3,Salta,55.9642780595842
2021,3,San Juan,39.4554480019856
2021,3,San Luis,79.8704334921291
2021,3,Santa Cruz,43.7473202801201
2021,3,Santa Fe,75.0170476272823
2021,3,Santiago Del Estero,47.0
2021,3,Tierra Del Fuego,94.9538682598503
2021,3,Tucuman,54.636044861008
2021,4,Buenos Aires,75.6641060233847
2021,4,Capital Federal,111.270026128917
2021,4,Catamarca,55.2526999859741
2021,4,Chaco,44.0485638902593
2021,4,Chubut,82.5734006387143
2021,4,Cordoba,84.5094185304609
2021,4,Corrientes,45.5101610294635
2021,4,Entre Rios,63.1553614361658
2021,4,Formosa,34.4545746388443
2021,4,Jujuy,56.9210705148705
2021,4,La Pampa,89.5673427024131
2021,4,La Rioja,77.9234900964576
2021,4,Mendoza,47.5053170903177
2021,4,Misiones,49.064620730585
2021,4,Neuquen,73.3001625402001
2021,4,Rio Negro,65.6948996116065
2021,4,Salta,56.8144260576222
2021,4,San Juan,39.5888518648717
2021,4,San Luis,80.2957828313538
2021,4,Santa Cruz,43.0512146611735
2021,4,Santa Fe,77.0892017943923
2021,4,Santiago Del Estero,47.0459491943867
2021,4,Tierra Del Fuego,98.4006164486543
2021,4,Tucuman,55.9259910242439
2022,1,Buenos Aires,76.0781466115726
2022,1,Capital Federal,111.797862691747
2022,1,Catamarca,58.2063508356117
2022,1,Chaco,44.0594800994188
2022,1,Chubut,88.0527409383577
2022,1,Cordoba,85.7574535631355
2022,1,Corrientes,47.6446351415023
2022,1,Entre Rios,63.7009034712316
2022,1,Formosa,34.9556869957513
2022,1,Jujuy,58.0646286642678
2022,1,La Pampa,91.6633253140871
2022,1,La Rioja,78.774598665645
2022,1,Mendoza,48.7352409355834
2022,1,Misiones,49.0433419977295
2022,1,Neuquen,74.1730550999272
2022,1,Rio Negro,67.0364075498703
2022,1,Salta,56.1075934084976
2022,1,San Juan,43.5459816093316
2022,1,San Luis,80.7242306060177
2022,1,Santa Cruz,43.3384231105305
2022,1,Santa Fe,77.304584747584
2022,1,Santiago Del Estero,47.1727383932405
2022,1,Tierra Del Fuego,98.2905503867279
2022,1,Tucuman,57.3900322723119
2022,2,Buenos Aires,77.58
2022,2,Capital Federal,121.31
2022,2,Catamarca,62.4
2022,2,Chaco,43.79
2022,2,Chubut,83.19
2022,2,Cordoba,87.48
2022,2,Corrientes,48.35
2022,2,Entre Rios,63.9
2022,2,Formosa,43.42
2022,2,Jujuy,57.32
2022,2,La Pampa,92.98
2022,2,La Rioja,80.14
2022,2,Mendoza,49.39
2022,2,Misiones,51.0
2022,2,Neuquen,80.02
2022,2,Rio Negro,67.85
2022,2,Salta,57.54
2022,2,San Juan,49.46
2022,2,San Luis,81.76
2022,2,Santa Cruz,43.15
2022,2,Santa Fe,77.9
2022,2,Santiago Del Estero,47.7
2022,2,Tierra Del Fuego,99.86
2022,2,Tucuman,59.31
2022,3,Buenos Aires,78.11
2022,3,Capital Federal,122.28
2022,3,Catamarca,65.33
2022,3,Chaco,43.86
2022,3,Chubut,84.38
2022,3,Cordoba,88.31
2022,3,Corrientes,48.21
2022,3,Entre Rios,63.67
2022,3,Formosa,43.76
2022,3,Jujuy,58.91
2022,3,La Pampa,96.59
2022,3,La Rioja,80.66
2022,3,Mendoza,51.03
2022,3,Misiones,51.82
2022,3,Neuquen,80.37
2022,3,Rio Negro,67.98
2022,3,Salta,57.76
2022,3,San Juan,50.8
2022,3,San Luis,81.74
2022,3,Santa Cruz,43.19
2022,3,Santa Fe,78.55
2022,3,Santiago Del Estero,47.98
2022,3,Tierra Del Fuego,99.51
2022,3,Tucuman,61.14
2022,4,Buenos Aires,78.94
2022,4,Capital Federal,122.73
2022,4,Catamarca,65.77
2022,4,Chaco,43.62
2022,4,Chubut,85.57
2022,4,Cordoba,89.03
2022,4,Corrientes,51.64
2022,4,Entre Rios,64.01
2022,4,Formosa,39.41
2022,4,Jujuy,58.46
2022,4,La Pampa,94.8
2022,4,La Rioja,79.86
2022,4,Mendoza,51.36
2022,4,Misiones,52.85
2022,4,Neuquen,78.67
2022,4,Rio Negro,68.42
2022,4,Salta,57.96
2022,4,San Juan,50.88
2022,4,San Luis,90.27
2022,4,Santa Cruz,43.53
2022,4,Santa Fe,78.4
2022,4,Santiago Del Estero,48.05
2022,4,Tierra Del Fuego,101.44
2022,4,Tucuman,61.04
2023,1,Buenos Aires,79.0
2023,1,Capital Federal,122.59
2023,1,Catamarca,66.17
2023,1,Chaco,43.15
2023,1,Chubut,85.89
2023,1,Cordoba,88.84
2023,1,Corrientes,52.05
2023,1,Entre Rios,64.79
2023,1,Formosa,38.79
2023,1,Jujuy,58.2
2023,1,La Pampa,96.55
2023,1,La Rioja,79.74
2023,1,Mendoza,51.4
2023,1,Misiones,53.97
2023,1,Neuquen,78.55
2023,1,Rio Negro,69.16
2023,1,Salta,57.67
2023,1,San Juan,49.75
2023,1,San Luis,90.17
2023,1,Santa Cruz,43.42
2023,1,Santa Fe,78.13
2023,1,Santiago Del Estero,47.55
2023,1,Tierra Del Fuego,104.23
2023,1,Tucuman,60.34
2023,2,Buenos Aires,79.67
2023,2,Capital Federal,115.48
2023,2,Catamarca,67.42
2023,2,Chaco,42.87
2023,2,Chubut,82.49
2023,2,Cordoba,90.13
2023,2,Corrientes,52.37
2023,2,Entre Rios,64.43
2023,2,Formosa,38.32
2023,2,Jujuy,57.78
2023,2,La Pampa,98.35
2023,2,La Rioja,80.01
2023,2,Mendoza,52.09
2023,2,Misiones,55.18
2023,2,Neuquen,78.97
2023,2,Rio Negro,68.56
2023,2,Salta,57.48
2023,2,San Juan,47.52
2023,2,San Luis,93.41
2023,2,Santa Cruz,41.66
2023,2,Santa Fe,78.83
2023,2,Santiago Del Estero,47.14
2023,2,Tierra Del Fuego,106.38
2023,2,Tucuman,60.75
2023,3,Buenos Aires,80.64
2023,3,Capital Federal,116.4
2023,3,Catamarca,68.55
2023,3,Chaco,42.87
2023,3,Chubut,84.23
2023,3,Cordoba,90.05
2023,3,Corrientes,52.78
2023,3,Entre Rios,68.84
2023,3,Formosa,38.86
2023,3,Jujuy,57.61
2023,3,La Pampa,99.0
2023,3,La Rioja,80.44
2023,3,Mendoza,52.03
2023,3,Misiones,55.51
2023,3,Neuquen,79.97
2023,3,Rio Negro,68.4
2023,3,Salta,57.57
2023,3,San Juan,50.45
2023,3,San Luis,98.55
2023,3,Santa Cruz,40.89
2023,3,Santa Fe,79.09
2023,3,Santiago Del Estero,48.67
2023,3,Tierra Del Fuego,105.95
2023,3,Tucuman,61.26
2023,4,Buenos Aires,80.96
2023,4,Capital Federal,117.02
2023,4,Catamarca,68.63
2023,4,Chaco,44.35
2023,4,Chubut,84.96
2023,4,Cordoba,90.67
2023,4,Corrientes,52.56
2023,4,Entre Rios,69.94
2023,4,Formosa,39.23
2023,4,Jujuy,57.78
2023,4,La Pampa,99.96
2023,4,La Rioja,80.22
2023,4,Mendoza,52.15
2023,4,Misiones,56.27
2023,4,Neuquen,79.91
2023,4,Rio Negro,70.26
2023,4,Salta,56.98
2023,4,San Juan,50.08
2023,4,San Luis,102.07
2023,4,Santa Cruz,73.75
2023,4,Santa Fe,79.75
2023,4,Santiago Del Estero,49.08
2023,4,Tierra Del Fuego,110.49
2023,4,Tucuman,61.04
2024,1,Buenos Aires,81.1
2024,1,Capital Federal,119.53
2024,1,Catamarca,68.82
2024,1,Chaco,46.7
2024,1,Chubut,84.89
2024,1,Cordoba,90.7
2024,1,Corrientes,51.94
2024,1,Entre Rios,69.31
2024,1,Formosa,39.61
2024,1,Jujuy,57.65
2024,1,La Pampa,100.49
2024,1,La Rioja,80.03
2024,1,Mendoza,52.59
2024,1,Misiones,56.76
2024,1,Neuquen,79.5
2024,1,Rio Negro,71.14
2024,1,Salta,56.3
2024,1,San Juan,51.62
2024,1,San Luis,102.7
2024,1,Santa Cruz,67.58
2024,1,Santa Fe,80.4
2024,1,Santiago Del Estero,49.41
2024,1,Tierra Del Fuego,109.78
2024,1,Tucuman,60.48
2024,2,Buenos Aires,79.84
2024,2,Capital Federal,116.37
2024,2,Catamarca,68.81
2024,2,Chaco,44.06
2024,2,Chubut,86.33
2024,2,Cordoba,90.79
2024,2,Corrientes,51.38
2024,2,Entre Rios,68.64
2024,2,Formosa,39.69
2024,2,Jujuy,58.3
2024,2,La Pampa,101.17
2024,2,La Rioja,79.52
2024,2,Mendoza,52.3
2024,2,Misiones,57.73
2024,2,Neuquen,78.93
2024,2,Rio Negro,71.35
2024,2,Salta,55.72
2024,2,San Juan,51.17
2024,2,San Luis,103.4
2024,2,Santa Cruz,69.92
2024,2,Santa Fe,81.34
2024,2,Santiago Del Estero,49.67
2024,2,Tierra Del Fuego,108.89
2024,2,Tucuman,60.84
